Request ,BusinessUnit,
"""EF9Y74768* AND businessUnit_s:WESCO AND shipLocation_s:12619 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""",FALSE,
"""10506-706* AND salesLocation_s:62747 AND shipLocation_s:11411 AND customerAccount_s:AC0159-6443 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Shane Linden"", ""refNum_s"": """"",TRUE,
"""15-340-014 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235565"", ""refNum_s"": ""615696""",TRUE,
"""4G2404/6w-6-n AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""602417""",TRUE,
"""CS40-734834-00D-AR AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236339"", ""refNum_s"": ""615893""",TRUE,
"""700206725* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0159-5834 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jeremy Prevette"", ""refNum_s"": """"",TRUE,
"""al4rpv-50 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236339"", ""refNum_s"": ""615893""",TRUE,
"""FDSD12A9 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235565"", ""refNum_s"": ""615696""",TRUE,
"""D670K-2S2 AND shipLocation_s:13417 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""310311"", ""refNum_s"": ""615361""",TRUE,
"""bc AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208904"", ""refNum_s"": """"",TRUE,
"""pup6as AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224622"", ""refNum_s"": """"",TRUE,
"""ks6a-43 AND shipLocation_s:12601 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224014"", ""refNum_s"": ""615885""",TRUE,
"""NK2RMFWH* AND businessUnit_s:Accu-Tech AND shipLocation_s:12908 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""CO199K2-08F AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230714"", ""refNum_s"": ""615884""",TRUE,
"""1079 AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230714"", ""refNum_s"": ""615884""",TRUE,
"""4714-1.* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0197-3668 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Greg Griffo"", ""refNum_s"": """"",TRUE,
""" 43115-015* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""CF105/300BL AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307308"", ""refNum_s"": ""615847""",TRUE,
"""J8874* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0040-5895 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"",FALSE,
"""VOR-OS-90-US AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""613175""",TRUE,
"""8-9171-rib* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"",TRUE,
"""024eu4* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-5595 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Austin Collins"", ""refNum_s"": """"",TRUE,
"""mm20pdumb1d22 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""615837""",TRUE,
"""OLG20PBLC-013 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227658"", ""refNum_s"": ""615869""",TRUE,
"""cch-02u* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-5595 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Austin Collins"", ""refNum_s"": """"",TRUE,
"""AX101309* AND salesLocation_s:62533 AND shipLocation_s:11102 AND customerAccount_s:AC0159-6011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steven King"", ""refNum_s"": """"",TRUE,
"""DPFP4* AND businessUnit_s:Accu-Tech AND shipLocation_s:13603 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""mx-fp-d-06-02 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""615838""",TRUE,
"""41084-0BW AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308638"", ""refNum_s"": ""615866""",TRUE,
"""ax102292* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0159-6393 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Chris Seeman"", ""refNum_s"": """"",TRUE,
"""77so AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337167"", ""refNum_s"": ""615853""",TRUE,
"""050502 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""615856""",TRUE,
"""658AFS_0001000 AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""320729"", ""refNum_s"": ""612826""",TRUE,
"""kmja6-04* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3117 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Amanda Wyckoff"", ""refNum_s"": """"",TRUE,
"""1902* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0016-2584 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"",FALSE,
"""9PX5K AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""615489""",TRUE,
"""DPFP8* AND businessUnit_s:Accu-Tech AND shipLocation_s:13603 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""55053-703 AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321886"", ""refNum_s"": ""615855""",TRUE,
"""065-1196SFPDR AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""615489""",TRUE,
"""mx AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""615838""",TRUE,
"""2412FS-008100 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""615834""",TRUE,
"""SMB-1P-266 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""323615"", ""refNum_s"": """"",TRUE,
"""SC APC AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": """"",TRUE,
"""RDC607-07 AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""221887"", ""refNum_s"": ""615845""",TRUE,
"""2412FS_008 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""615834""",TRUE,
"""41089-2wp AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""615837""",TRUE,
"""065-1185 AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""615489""",TRUE,
"""undermin* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0161-3567 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Greg Griffo"", ""refNum_s"": """"",TRUE,
"""10822-712 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329187"", ""refNum_s"": ""615840""",TRUE,
"""6100ue 877500* AND salesLocation_s:62401 AND shipLocation_s:12601 AND customerAccount_s:AC0158-3959 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Brenna Greene"", ""refNum_s"": """"",TRUE,
"""760235592* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""ezdp144rs2* AND businessUnit_s:Accu-Tech AND shipLocation_s:12601 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""ES1224B* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""5009* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0029-8945 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Alisa Gelinas"", ""refNum_s"": """"",FALSE,
"""DUCT* AND salesLocation_s:61138 AND shipLocation_s:11204 AND customerAccount_s:AC0009-8650 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Jarod Hart"", ""refNum_s"": """"",FALSE,
"""LJBK* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""6300UE 877U1000* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0163-8431 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matt Daly"", ""refNum_s"": """"",TRUE,
"""ax101437* AND businessUnit_s:Accu-Tech AND shipLocation_s:12601 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""LCA1/0-56-X* AND salesLocation_s:60627 AND shipLocation_s:14507 AND customerAccount_s:AC0012-9557 AND dcLocation_s:7303 AND businessUnit_s:WESCO"", ""userName_s"": ""Meaghan Reidy"", ""refNum_s"": """"",FALSE,
"""LCA8-56-L* AND salesLocation_s:60627 AND shipLocation_s:14507 AND customerAccount_s:AC0012-9557 AND dcLocation_s:7303 AND businessUnit_s:WESCO"", ""userName_s"": ""Meaghan Reidy"", ""refNum_s"": """"",FALSE,
"""SPK AND shipLocation_s:12601 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224014"", ""refNum_s"": ""615827""",TRUE,
"""10595-712 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334120"", ""refNum_s"": ""615234""",TRUE,
"""77-240-6b* AND salesLocation_s:62396 AND shipLocation_s:14802 AND customerAccount_s:AC0158-2487 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Andrew Holman"", ""refNum_s"": """"",TRUE,
"""mm20vm AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328476"", ""refNum_s"": ""614937""",TRUE,
"""M4LCQ24-09S1A1* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""576-135-001 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239937"", ""refNum_s"": ""615794""",TRUE,
"""MM20724- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328476"", ""refNum_s"": ""614937""",TRUE,
"""cch AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""615816""",TRUE,
"""FDWL4LC42-CXM006* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-7190 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Patrick Saxe"", ""refNum_s"": """"",TRUE,
"""1649* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0029-8945 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Alisa Gelinas"", ""refNum_s"": """"",FALSE,
"""576-110-001 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239937"", ""refNum_s"": ""615794""",TRUE,
"""Blo24 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329313"", ""refNum_s"": ""615492""",TRUE,
"""f2 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""615816""",TRUE,
"""TKT-UNICAM-PFC* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""P-006-OD-5K-FSUBK AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""323615"", ""refNum_s"": ""615820""",TRUE,
"""40300548 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""615818""",TRUE,
"""760257178* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6317 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"",TRUE,
"""tj AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""615818""",TRUE,
"""C953#0103 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""320529"", ""refNum_s"": ""615796""",TRUE,
"""11911-712 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""615802""",TRUE,
"""27916A AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329313"", ""refNum_s"": ""614847""",TRUE,
"""41084-0bw* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-6015 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Billy Caine"", ""refNum_s"": """"",TRUE,
"""cfpl4 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327898"", ""refNum_s"": ""615362""",TRUE,
"""A12TB1R9F4-BM003* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6133 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jeremy Prevette"", ""refNum_s"": """"",TRUE,
"""9451P_0101000 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""324609"", ""refNum_s"": ""615793""",TRUE,
"""glr421ld-en* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0162-6674 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Peter Weidman-Keneagy"", ""refNum_s"": """"",TRUE,
"""rg6 plenum cable* AND businessUnit_s:Accu-Tech AND shipLocation_s:12304 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""FSCS-CCH AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""615799""",TRUE,
"""cj6x88 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327898"", ""refNum_s"": ""615362""",TRUE,
"""WMP1E AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""614531""",TRUE,
"""ax102652* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6317 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"",TRUE,
"""LYNX3LCPCOM3250900* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""dx048dwls9kr AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233931"", ""refNum_s"": ""615785""",TRUE,
"""CCH-04U AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337167"", ""refNum_s"": ""615783""",TRUE,
"""UPL-NM-12 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""615770""",TRUE,
"""M2000-2U AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""615489""",TRUE,
"""782* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0029-8945 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Alisa Gelinas"", ""refNum_s"": """"",FALSE,
"""PDX-920R* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3408 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Melissa Saul"", ""refNum_s"": """"",TRUE,
"""MP1250P/3000* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6194 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""John-Riley Hathcock"", ""refNum_s"": """"",TRUE,
"""unj600- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": """"",TRUE,
"""wmpfse* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-2202 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matt Duncan"", ""refNum_s"": """"",TRUE,
"""760118349 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""615765""",TRUE,
"""pac7* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"",FALSE,
"""48-11-1881* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0005-5212 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"",FALSE,
"""PFU-P-C-O-060-02 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""234627"", ""refNum_s"": ""614299""",TRUE,
"""app-ez AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208739"", ""refNum_s"": ""615759""",TRUE,
"""SALES_TAX_TX1 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208739"", ""refNum_s"": ""615757""",TRUE,
"""AP AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208739"", ""refNum_s"": ""615756""",TRUE,
"""etp132* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0190-8590 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""4075s* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0190-8590 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""PDG23G0030TFFL* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0190-8590 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""6F-272- AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""615752""",TRUE,
"""ks AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""615752""",TRUE,
"""ICH-CS-02P AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""336274"", ""refNum_s"": ""615731""",TRUE,
"""11302-701 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""615738""",TRUE,
"""11421-712 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""615738""",TRUE,
"""shmc2 AND shipLocation_s:12601 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334092"", ""refNum_s"": ""615733""",TRUE,
"""sp AND shipLocation_s:12601 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334092"", ""refNum_s"": ""615733""",TRUE,
"""*:* AND transPartOrFilter:(transactablePart_s:BD8396325) AND salesLocation_s:60682 AND shipLocation_s:15408 AND dcLocation_s:7305 AND customerAccount_s:AC0045-0214 AND businessUnit_s:WESCO"", ""userName_s"": ""Aidee Gonzalez"", ""refNum_s"": ""QU100031113""",FALSE,
"""ZS1R26-AM003* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0163-4802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"",TRUE,
"""658amj0041000 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""611793""",TRUE,
"""AX102657 AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307614"", ""refNum_s"": ""611793""",TRUE,
"""10117-001* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0197-7685 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"",TRUE,
"""787802GD820040F AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""336274"", ""refNum_s"": ""615731""",TRUE,
"""11421-718 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": """"",TRUE,
"""7136100 AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216112"", ""refNum_s"": ""615721""",TRUE,
"""09-097-02* AND businessUnit_s:Accu-Tech AND shipLocation_s:15428 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""NKPP24Y AND shipLocation_s:15009 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""231421"", ""refNum_s"": ""615713""",TRUE,
"""SHP AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328500"", ""refNum_s"": ""615704""",TRUE,
"""SCH-01P* AND businessUnit_s:Accu-Tech AND shipLocation_s:11305 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""netkey_jack_bla AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339129"", ""refNum_s"": ""615701""",TRUE,
"""FPF91X- AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216112"", ""refNum_s"": ""615375""",TRUE,
"""SMT3000RM2UC AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308638"", ""refNum_s"": ""615690""",TRUE,
"""C601108007 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313507"", ""refNum_s"": """"",TRUE,
"""mctp6bi-6-1 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""613849""",TRUE,
